seqnames,start_hg19,end_hg19,width,strand,ID,COLO320DM,GBM39,K562
chr8,20161001,20162000,1000,*,17155,0,0,1
chr8,21646001,21647000,1000,*,17156,0,0,1
chr8,21647001,21648000,1000,*,17157,0,0,1
chr8,21777001,21778000,1000,*,17158,0,0,1
chr8,21924001,21925000,1000,*,17159,0,0,1
chr8,21944001,21945000,1000,*,17160,0,0,1
chr8,21966001,21967000,1000,*,17161,0,0,1
chr8,21974001,21975000,1000,*,17162,0,0,1
chr8,21988001,21989000,1000,*,17163,0,0,1
chr8,22022001,22023000,1000,*,17164,0,0,1
chr8,22023001,22024000,1000,*,17165,0,0,1
chr8,22034001,22035000,1000,*,17166,0,0,1
chr8,22102001,22103000,1000,*,17167,0,0,1
chr8,22224001,22225000,1000,*,17168,0,0,1
chr8,22298001,22299000,1000,*,17169,0,0,1
chr8,22409001,22410000,1000,*,17170,0,0,1
chr8,22423001,22424000,1000,*,17171,0,0,1
chr8,22436001,22437000,1000,*,17172,0,0,1
chr8,22457001,22458000,1000,*,17173,0,0,1
chr8,22462001,22463000,1000,*,17174,0,0,1
chr8,22552001,22553000,1000,*,17175,0,0,1
chr8,22553001,22554000,1000,*,17176,0,0,1
chr8,22561001,22562000,1000,*,17177,0,0,1
chr8,22723001,22724000,1000,*,17178,0,0,1
chr8,22857001,22858000,1000,*,17179,0,0,1
chr8,23129001,23130000,1000,*,17180,0,0,1
chr8,23145001,23146000,1000,*,17181,0,0,1
chr8,23261001,23262000,1000,*,17182,0,0,1
chr8,23386001,23387000,1000,*,17183,0,0,1
chr8,23540001,23541000,1000,*,17184,0,0,1
chr8,23584001,23585000,1000,*,17185,0,0,1
chr8,24771001,24772000,1000,*,17186,0,0,1
chr8,24772001,24773000,1000,*,17187,0,0,1
chr8,24858001,24859000,1000,*,17188,0,0,1
chr8,25315001,25316000,1000,*,17189,0,0,1
chr8,2585001,2586000,1000,*,17190,0,0,1
chr8,25860001,25861000,1000,*,17191,0,0,1
chr8,25902001,25903000,1000,*,17192,0,0,1
chr8,26148001,26149000,1000,*,17193,0,0,1
chr8,26149001,26150000,1000,*,17194,0,0,1
chr8,26241001,26242000,1000,*,17195,0,0,1
chr8,26371001,26372000,1000,*,17196,0,0,1
chr8,26372001,26373000,1000,*,17197,0,0,1
chr8,26434001,26435000,1000,*,17198,0,0,1
chr8,26435001,26436000,1000,*,17199,0,0,1
chr8,26436001,26437000,1000,*,17200,0,0,1
chr8,26724001,26725000,1000,*,17201,0,0,1
chr8,27491001,27492000,1000,*,17202,0,0,1
chr8,27631001,27632000,1000,*,17203,0,0,1
chr8,27779001,27780000,1000,*,17204,0,0,1
chr8,28244001,28245000,1000,*,17205,0,0,1
chr8,28260001,28261000,1000,*,17206,0,0,1
chr8,28269001,28270000,1000,*,17207,0,0,1
chr8,28351001,28352000,1000,*,17208,0,0,1
chr8,28352001,28353000,1000,*,17209,0,0,1
chr8,28559001,28560000,1000,*,17210,0,0,1
chr8,28738001,28739000,1000,*,17211,0,0,1
chr8,28739001,28740000,1000,*,17212,0,0,1
chr8,28928001,28929000,1000,*,17213,0,0,1
chr8,28929001,28930000,1000,*,17214,0,0,1
chr8,29120001,29121000,1000,*,17215,0,0,1
chr8,29206001,29207000,1000,*,17216,0,0,1
chr8,29207001,29208000,1000,*,17217,0,0,1
chr8,29208001,29209000,1000,*,17218,0,0,1
chr8,29940001,29941000,1000,*,17219,0,0,1
chr8,30104001,30105000,1000,*,17220,0,0,1
chr8,30242001,30243000,1000,*,17221,0,0,1
chr8,30585001,30586000,1000,*,17222,0,0,1
chr8,30670001,30671000,1000,*,17223,0,0,1
chr8,30769001,30770000,1000,*,17224,0,0,1
chr8,30890001,30891000,1000,*,17225,0,0,1
chr8,30891001,30892000,1000,*,17226,0,0,1
chr8,32405001,32406000,1000,*,17227,0,0,1
chr8,32406001,32407000,1000,*,17228,0,0,1
chr8,33457001,33458000,1000,*,17229,0,0,1
chr8,33515001,33516000,1000,*,17230,0,0,1
chr8,34386001,34387000,1000,*,17231,0,0,1
chr8,35093001,35094000,1000,*,17232,0,0,1
chr8,356001,357000,1000,*,17233,0,0,1
chr8,37553001,37554000,1000,*,17234,0,0,1
chr8,37554001,37555000,1000,*,17235,0,0,1
chr8,37555001,37556000,1000,*,17236,0,0,1
chr8,37654001,37655000,1000,*,17237,0,0,1
chr8,37699001,37700000,1000,*,17238,0,0,1
chr8,37756001,37757000,1000,*,17239,0,0,1
chr8,37757001,37758000,1000,*,17240,0,0,1
chr8,37888001,37889000,1000,*,17241,0,0,1
chr8,37962001,37963000,1000,*,17242,0,0,1
chr8,38034001,38035000,1000,*,17243,0,0,1
chr8,38089001,38090000,1000,*,17244,0,0,1
chr8,38126001,38127000,1000,*,17245,0,0,1
chr8,38239001,38240000,1000,*,17246,0,0,1
chr8,38240001,38241000,1000,*,17247,0,0,1
chr8,38241001,38242000,1000,*,17248,0,0,1
chr8,38242001,38243000,1000,*,17249,0,0,1
chr8,38243001,38244000,1000,*,17250,0,0,1
chr8,38326001,38327000,1000,*,17251,0,0,1
chr8,38508001,38509000,1000,*,17252,0,0,1
chr8,38577001,38578000,1000,*,17253,0,0,1
chr8,38614001,38615000,1000,*,17254,0,0,1
chr8,38644001,38645000,1000,*,17255,0,0,1
chr8,38831001,38832000,1000,*,17256,0,0,1
chr8,38832001,38833000,1000,*,17257,0,0,1
chr8,38854001,38855000,1000,*,17258,0,0,1
chr8,39037001,39038000,1000,*,17259,0,0,1
chr8,39196001,39197000,1000,*,17260,0,0,1
chr8,40827001,40828000,1000,*,17261,0,0,1
chr8,41347001,41348000,1000,*,17262,0,0,1
chr8,41386001,41387000,1000,*,17263,0,0,1
chr8,41435001,41436000,1000,*,17264,0,0,1
chr8,41436001,41437000,1000,*,17265,0,0,1
chr8,41483001,41484000,1000,*,17266,0,0,1
chr8,41625001,41626000,1000,*,17267,0,0,1
chr8,41655001,41656000,1000,*,17268,0,0,1
chr8,41733001,41734000,1000,*,17269,0,0,1
chr8,41753001,41754000,1000,*,17270,0,0,1
chr8,41755001,41756000,1000,*,17271,0,0,1
chr8,41908001,41909000,1000,*,17272,0,0,1
chr8,41997001,41998000,1000,*,17273,0,0,1
chr8,42010001,42011000,1000,*,17274,0,0,1
chr8,42249001,42250000,1000,*,17275,0,0,1
chr8,42396001,42397000,1000,*,17276,0,0,1
chr8,42751001,42752000,1000,*,17277,0,0,1
chr8,42752001,42753000,1000,*,17278,0,0,1
chr8,42794001,42795000,1000,*,17279,0,0,1
chr8,42911001,42912000,1000,*,17280,0,0,1
chr8,42948001,42949000,1000,*,17281,0,0,1
chr8,42995001,42996000,1000,*,17282,0,0,1
chr8,42996001,42997000,1000,*,17283,0,0,1
chr8,43034001,43035000,1000,*,17284,0,0,1
chr8,43035001,43036000,1000,*,17285,0,0,1
chr8,43274001,43275000,1000,*,17286,0,0,1
chr8,47829001,47830000,1000,*,17287,0,0,1
chr8,48100001,48101000,1000,*,17288,0,0,1
chr8,48173001,48174000,1000,*,17289,0,0,1
chr8,4852001,4853000,1000,*,17290,0,0,1
chr8,48649001,48650000,1000,*,17291,0,0,1
chr8,48651001,48652000,1000,*,17292,0,0,1
chr8,48872001,48873000,1000,*,17293,0,0,1
chr8,48873001,48874000,1000,*,17294,0,0,1
chr8,49293001,49294000,1000,*,17295,0,0,1
chr8,49309001,49310000,1000,*,17296,0,0,1
chr8,494001,495000,1000,*,17297,0,0,1
chr8,49426001,49427000,1000,*,17298,0,0,1
chr8,49427001,49428000,1000,*,17299,0,0,1
chr8,495001,496000,1000,*,17300,0,0,1
chr8,496001,497000,1000,*,17301,0,0,1
chr8,49782001,49783000,1000,*,17302,0,0,1
chr8,52321001,52322000,1000,*,17303,0,0,1
chr8,52322001,52323000,1000,*,17304,0,0,1
chr8,52447001,52448000,1000,*,17305,0,0,1
chr8,52631001,52632000,1000,*,17306,0,0,1
chr8,52811001,52812000,1000,*,17307,0,0,1
chr8,52812001,52813000,1000,*,17308,0,0,1
chr8,53626001,53627000,1000,*,17309,0,0,1
chr8,53627001,53628000,1000,*,17310,0,0,1
chr8,53851001,53852000,1000,*,17311,0,0,1
chr8,53852001,53853000,1000,*,17312,0,0,1
chr8,53853001,53854000,1000,*,17313,0,0,1
chr8,54163001,54164000,1000,*,17314,0,0,1
chr8,54790001,54791000,1000,*,17315,0,0,1
chr8,54793001,54794000,1000,*,17316,0,0,1
chr8,54934001,54935000,1000,*,17317,0,0,1
chr8,55014001,55015000,1000,*,17318,0,0,1
chr8,55038001,55039000,1000,*,17319,0,0,1
chr8,55366001,55367000,1000,*,17320,0,0,1
chr8,55371001,55372000,1000,*,17321,0,0,1
chr8,55372001,55373000,1000,*,17322,0,0,1
chr8,55379001,55380000,1000,*,17323,0,0,1
chr8,55382001,55383000,1000,*,17324,0,0,1
chr8,55383001,55384000,1000,*,17325,0,0,1
chr8,57124001,57125000,1000,*,17326,0,0,1
chr8,57232001,57233000,1000,*,17327,0,0,1
chr8,57934001,57935000,1000,*,17328,0,0,1
chr8,58907001,58908000,1000,*,17329,0,0,1
chr8,59465001,59466000,1000,*,17330,0,0,1
chr8,59571001,59572000,1000,*,17331,0,0,1
chr8,59572001,59573000,1000,*,17332,0,0,1
chr8,60031001,60032000,1000,*,17333,0,0,1
chr8,60032001,60033000,1000,*,17334,0,0,1
chr8,61193001,61194000,1000,*,17335,0,0,1
chr8,61429001,61430000,1000,*,17336,0,0,1
chr8,61460001,61461000,1000,*,17337,0,0,1
chr8,61461001,61462000,1000,*,17338,0,0,1
chr8,61565001,61566000,1000,*,17339,0,0,1
chr8,61591001,61592000,1000,*,17340,0,0,1
chr8,61822001,61823000,1000,*,17341,0,0,1
chr8,62627001,62628000,1000,*,17342,0,0,1
chr8,62665001,62666000,1000,*,17343,0,0,1
chr8,63160001,63161000,1000,*,17344,0,0,1
chr8,63161001,63162000,1000,*,17345,0,0,1
chr8,637001,638000,1000,*,17346,0,0,1
chr8,638001,639000,1000,*,17347,0,0,1
chr8,63998001,63999000,1000,*,17348,0,0,1
chr8,64081001,64082000,1000,*,17349,0,0,1
chr8,64092001,64093000,1000,*,17350,0,0,1
chr8,65282001,65283000,1000,*,17351,0,0,1
chr8,65493001,65494000,1000,*,17352,0,0,1
chr8,65494001,65495000,1000,*,17353,0,0,1
chr8,65598001,65599000,1000,*,17354,0,0,1
chr8,6565001,6566000,1000,*,17355,0,0,1
chr8,6566001,6567000,1000,*,17356,0,0,1
chr8,65711001,65712000,1000,*,17357,0,0,1
chr8,66754001,66755000,1000,*,17358,0,0,1
chr8,6693001,6694000,1000,*,17359,0,0,1
chr8,67525001,67526000,1000,*,17360,0,0,1
chr8,67687001,67688000,1000,*,17361,0,0,1
chr8,67874001,67875000,1000,*,17362,0,0,1
chr8,68223001,68224000,1000,*,17363,0,0,1
chr8,68255001,68256000,1000,*,17364,0,0,1
chr8,687001,688000,1000,*,17365,0,0,1
chr8,68864001,68865000,1000,*,17366,0,0,1
chr8,69021001,69022000,1000,*,17367,0,0,1
chr8,69243001,69244000,1000,*,17368,0,0,1
chr8,6949001,6950000,1000,*,17369,0,0,1
chr8,70041001,70042000,1000,*,17370,0,0,1
chr8,7085001,7086000,1000,*,17371,0,0,1
chr8,70983001,70984000,1000,*,17372,0,0,1
chr8,71314001,71315000,1000,*,17373,0,0,1
chr8,71315001,71316000,1000,*,17374,0,0,1
chr8,71519001,71520000,1000,*,17375,0,0,1
chr8,71520001,71521000,1000,*,17376,0,0,1
chr8,7212001,7213000,1000,*,17377,0,0,1
chr8,72756001,72757000,1000,*,17378,0,0,1
chr8,73449001,73450000,1000,*,17379,0,0,1
chr8,74005001,74006000,1000,*,17380,0,0,1
chr8,74206001,74207000,1000,*,17381,0,0,1
chr8,74658001,74659000,1000,*,17382,0,0,1
chr8,74790001,74791000,1000,*,17383,0,0,1
chr8,75233001,75234000,1000,*,17384,0,0,1
chr8,75684001,75685000,1000,*,17385,0,0,1
chr8,76319001,76320000,1000,*,17386,0,0,1
chr8,76320001,76321000,1000,*,17387,0,0,1
chr8,7923001,7924000,1000,*,17388,0,0,1
chr8,80524001,80525000,1000,*,17389,0,0,1
chr8,80525001,80526000,1000,*,17390,0,0,1
chr8,80679001,80680000,1000,*,17391,0,0,1
chr8,80680001,80681000,1000,*,17392,0,0,1
chr8,80696001,80697000,1000,*,17393,0,0,1
chr8,80803001,80804000,1000,*,17394,0,0,1
chr8,80804001,80805000,1000,*,17395,0,0,1
chr8,81083001,81084000,1000,*,17396,0,0,1
chr8,81398001,81399000,1000,*,17397,0,0,1
chr8,81399001,81400000,1000,*,17398,0,0,1
chr8,8176001,8177000,1000,*,17399,0,0,1
chr8,82024001,82025000,1000,*,17400,0,0,1
chr8,82192001,82193000,1000,*,17401,0,0,1
chr8,82193001,82194000,1000,*,17402,0,0,1
chr8,83104001,83105000,1000,*,17403,0,0,1
chr8,85095001,85096000,1000,*,17404,0,0,1
chr8,85097001,85098000,1000,*,17405,0,0,1
chr8,8559001,8560000,1000,*,17406,0,0,1
chr8,8560001,8561000,1000,*,17407,0,0,1
chr8,86376001,86377000,1000,*,17408,0,0,1
chr8,8639001,8640000,1000,*,17409,0,0,1
chr8,8750001,8751000,1000,*,17410,0,0,1
chr8,87706001,87707000,1000,*,17411,0,0,1
chr8,89339001,89340000,1000,*,17412,0,0,1
chr8,90711001,90712000,1000,*,17413,0,0,1
chr8,90769001,90770000,1000,*,17414,0,0,1
chr8,90770001,90771000,1000,*,17415,0,0,1
chr8,90914001,90915000,1000,*,17416,0,0,1
chr8,90996001,90997000,1000,*,17417,0,0,1
chr8,91658001,91659000,1000,*,17418,0,0,1
chr8,91803001,91804000,1000,*,17419,0,0,1
chr8,91804001,91805000,1000,*,17420,0,0,1
chr8,923001,924000,1000,*,17421,0,0,1
chr8,93115001,93116000,1000,*,17422,0,0,1
chr8,9413001,9414000,1000,*,17423,0,0,1
chr8,94712001,94713000,1000,*,17424,0,0,1
chr8,94928001,94929000,1000,*,17425,0,0,1
chr8,94929001,94930000,1000,*,17426,0,0,1
chr8,9514001,9515000,1000,*,17427,0,0,1
chr8,9515001,9516000,1000,*,17428,0,0,1
chr8,95602001,95603000,1000,*,17429,0,0,1
chr8,95603001,95604000,1000,*,17430,0,0,1
chr8,95654001,95655000,1000,*,17431,0,0,1
chr8,95732001,95733000,1000,*,17432,0,0,1
chr8,95835001,95836000,1000,*,17433,0,0,1
chr8,95907001,95908000,1000,*,17434,0,0,1
chr8,95908001,95909000,1000,*,17435,0,0,1
chr8,95961001,95962000,1000,*,17436,0,0,1
chr8,96037001,96038000,1000,*,17437,0,0,1
chr8,96145001,96146000,1000,*,17438,0,0,1
chr8,96280001,96281000,1000,*,17439,0,0,1
chr8,96281001,96282000,1000,*,17440,0,0,1
chr8,96835001,96836000,1000,*,17441,0,0,1
chr8,97157001,97158000,1000,*,17442,0,0,1
chr8,97158001,97159000,1000,*,17443,0,0,1
chr8,97274001,97275000,1000,*,17444,0,0,1
chr8,97505001,97506000,1000,*,17445,0,0,1
chr8,9760001,9761000,1000,*,17446,0,0,1
chr8,9764001,9765000,1000,*,17447,0,0,1
chr8,97657001,97658000,1000,*,17448,0,0,1
chr8,98656001,98657000,1000,*,17449,0,0,1
chr8,98788001,98789000,1000,*,17450,0,0,1
chr8,98881001,98882000,1000,*,17451,0,0,1
chr8,99001,100000,1000,*,17452,0,0,1
chr8,9911001,9912000,1000,*,17453,0,0,1
chr8,9912001,9913000,1000,*,17454,0,0,1
chr8,99439001,99440000,1000,*,17455,0,0,1
chr8,99952001,99953000,1000,*,17456,0,0,1
chr8,99953001,99954000,1000,*,17457,0,0,1
chr8,99954001,99955000,1000,*,17458,0,0,1
chr8,99956001,99957000,1000,*,17459,0,0,1
chr9,100174001,100175000,1000,*,17460,0,0,1
chr9,100264001,100265000,1000,*,17461,0,0,1
chr9,100336001,100337000,1000,*,17462,0,0,1
chr9,100395001,100396000,1000,*,17463,0,0,1
chr9,100396001,100397000,1000,*,17464,0,0,1
chr9,100459001,100460000,1000,*,17465,0,0,1
chr9,100559001,100560000,1000,*,17466,0,0,1
chr9,100565001,100566000,1000,*,17467,0,0,1
chr9,100566001,100567000,1000,*,17468,0,0,1
chr9,100615001,100616000,1000,*,17469,0,0,1
chr9,100617001,100618000,1000,*,17470,0,0,1
chr9,100745001,100746000,1000,*,17471,0,0,1
chr9,100818001,100819000,1000,*,17472,0,0,1
chr9,100819001,100820000,1000,*,17473,0,0,1
chr9,100849001,100850000,1000,*,17474,0,0,1
chr9,100850001,100851000,1000,*,17475,0,0,1
chr9,101017001,101018000,1000,*,17476,0,0,1
chr9,101469001,101470000,1000,*,17477,0,0,1
chr9,101470001,101471000,1000,*,17478,0,0,1
chr9,101471001,101472000,1000,*,17479,0,0,1
chr9,101705001,101706000,1000,*,17480,0,0,1
chr9,101706001,101707000,1000,*,17481,0,0,1
chr9,101866001,101867000,1000,*,17482,0,0,1
chr9,101867001,101868000,1000,*,17483,0,0,1
chr9,101868001,101869000,1000,*,17484,0,0,1
chr9,102059001,102060000,1000,*,17485,0,0,1
chr9,102581001,102582000,1000,*,17486,0,0,1
chr9,102582001,102583000,1000,*,17487,0,0,1
chr9,102583001,102584000,1000,*,17488,0,0,1
chr9,102668001,102669000,1000,*,17489,0,0,1
chr9,102669001,102670000,1000,*,17490,0,0,1
chr9,102830001,102831000,1000,*,17491,0,0,1
chr9,103189001,103190000,1000,*,17492,0,0,1
chr9,1042001,1043000,1000,*,17493,0,0,1
chr9,104500001,104501000,1000,*,17494,0,0,1
chr9,1051001,1052000,1000,*,17495,0,0,1
chr9,1052001,1053000,1000,*,17496,0,0,1
chr9,106856001,106857000,1000,*,17497,0,0,1
chr9,107637001,107638000,1000,*,17498,0,0,1
chr9,107753001,107754000,1000,*,17499,0,0,1
chr9,108210001,108211000,1000,*,17500,0,0,1
chr9,108456001,108457000,1000,*,17501,0,0,1
chr9,109624001,109625000,1000,*,17502,0,0,1
chr9,110019001,110020000,1000,*,17503,0,0,1
chr9,110034001,110035000,1000,*,17504,0,0,1
chr9,110045001,110046000,1000,*,17505,0,0,1
chr9,110046001,110047000,1000,*,17506,0,0,1
chr9,110252001,110253000,1000,*,17507,0,0,1
chr9,110538001,110539000,1000,*,17508,0,0,1
chr9,110539001,110540000,1000,*,17509,0,0,1
chr9,111696001,111697000,1000,*,17510,0,0,1
chr9,111775001,111776000,1000,*,17511,0,0,1
chr9,111881001,111882000,1000,*,17512,0,0,1
chr9,111882001,111883000,1000,*,17513,0,0,1
chr9,112081001,112082000,1000,*,17514,0,0,1
chr9,112402001,112403000,1000,*,17515,0,0,1
chr9,112810001,112811000,1000,*,17516,0,0,1
chr9,113001,114000,1000,*,17517,0,0,1
chr9,11327001,11328000,1000,*,17518,0,0,1
chr9,113341001,113342000,1000,*,17519,0,0,1
chr9,114001,115000,1000,*,17520,0,0,1
chr9,114245001,114246000,1000,*,17521,0,0,1
chr9,114246001,114247000,1000,*,17522,0,0,1
chr9,114393001,114394000,1000,*,17523,0,0,1
chr9,114403001,114404000,1000,*,17524,0,0,1
chr9,114404001,114405000,1000,*,17525,0,0,1
chr9,114658001,114659000,1000,*,17526,0,0,1
chr9,114659001,114660000,1000,*,17527,0,0,1
chr9,114937001,114938000,1000,*,17528,0,0,1
chr9,115096001,115097000,1000,*,17529,0,0,1
chr9,115276001,115277000,1000,*,17530,0,0,1
chr9,115277001,115278000,1000,*,17531,0,0,1
chr9,115513001,115514000,1000,*,17532,0,0,1
chr9,115653001,115654000,1000,*,17533,0,0,1
chr9,115822001,115823000,1000,*,17534,0,0,1
chr9,115827001,115828000,1000,*,17535,0,0,1
chr9,115838001,115839000,1000,*,17536,0,0,1
chr9,115849001,115850000,1000,*,17537,0,0,1
chr9,115873001,115874000,1000,*,17538,0,0,1
chr9,115874001,115875000,1000,*,17539,0,0,1
chr9,115875001,115876000,1000,*,17540,0,0,1
chr9,115913001,115914000,1000,*,17541,0,0,1
chr9,116638001,116639000,1000,*,17542,0,0,1
chr9,116860001,116861000,1000,*,17543,0,0,1
chr9,116916001,116917000,1000,*,17544,0,0,1
chr9,117160001,117161000,1000,*,17545,0,0,1
chr9,117267001,117268000,1000,*,17546,0,0,1
chr9,120405001,120406000,1000,*,17547,0,0,1
chr9,122131001,122132000,1000,*,17548,0,0,1
chr9,123257001,123258000,1000,*,17549,0,0,1
chr9,123258001,123259000,1000,*,17550,0,0,1
chr9,123476001,123477000,1000,*,17551,0,0,1
chr9,123477001,123478000,1000,*,17552,0,0,1
chr9,123555001,123556000,1000,*,17553,0,0,1
chr9,123631001,123632000,1000,*,17554,0,0,1
chr9,123632001,123633000,1000,*,17555,0,0,1
chr9,123634001,123635000,1000,*,17556,0,0,1
chr9,123635001,123636000,1000,*,17557,0,0,1
chr9,123636001,123637000,1000,*,17558,0,0,1
chr9,123637001,123638000,1000,*,17559,0,0,1
chr9,123638001,123639000,1000,*,17560,0,0,1
chr9,123639001,123640000,1000,*,17561,0,0,1
chr9,123640001,123641000,1000,*,17562,0,0,1
chr9,123691001,123692000,1000,*,17563,0,0,1
chr9,123963001,123964000,1000,*,17564,0,0,1
chr9,123964001,123965000,1000,*,17565,0,0,1
chr9,124030001,124031000,1000,*,17566,0,0,1
chr9,124262001,124263000,1000,*,17567,0,0,1
chr9,124360001,124361000,1000,*,17568,0,0,1
chr9,124361001,124362000,1000,*,17569,0,0,1
chr9,124498001,124499000,1000,*,17570,0,0,1
chr9,124733001,124734000,1000,*,17571,0,0,1
chr9,124855001,124856000,1000,*,17572,0,0,1
chr9,125109001,125110000,1000,*,17573,0,0,1
chr9,125614001,125615000,1000,*,17574,0,0,1
chr9,125629001,125630000,1000,*,17575,0,0,1
chr9,125630001,125631000,1000,*,17576,0,0,1
chr9,125667001,125668000,1000,*,17577,0,0,1
chr9,126031001,126032000,1000,*,17578,0,0,1
chr9,126128001,126129000,1000,*,17579,0,0,1
chr9,126135001,126136000,1000,*,17580,0,0,1
chr9,126692001,126693000,1000,*,17581,0,0,1
chr9,126770001,126771000,1000,*,17582,0,0,1
chr9,126774001,126775000,1000,*,17583,0,0,1
chr9,126780001,126781000,1000,*,17584,0,0,1
chr9,126803001,126804000,1000,*,17585,0,0,1
chr9,127215001,127216000,1000,*,17586,0,0,1
chr9,127239001,127240000,1000,*,17587,0,0,1
chr9,127240001,127241000,1000,*,17588,0,0,1
chr9,127244001,127245000,1000,*,17589,0,0,1
chr9,127245001,127246000,1000,*,17590,0,0,1
chr9,127265001,127266000,1000,*,17591,0,0,1
chr9,127266001,127267000,1000,*,17592,0,0,1
chr9,127533001,127534000,1000,*,17593,0,0,1
chr9,127539001,127540000,1000,*,17594,0,0,1
chr9,127615001,127616000,1000,*,17595,0,0,1
chr9,127623001,127624000,1000,*,17596,0,0,1
chr9,127624001,127625000,1000,*,17597,0,0,1
chr9,127631001,127632000,1000,*,17598,0,0,1
chr9,127703001,127704000,1000,*,17599,0,0,1
chr9,127905001,127906000,1000,*,17600,0,0,1
chr9,128170001,128171000,1000,*,17601,0,0,1
chr9,128386001,128387000,1000,*,17602,0,0,1
chr9,128542001,128543000,1000,*,17603,0,0,1
chr9,129373001,129374000,1000,*,17604,0,0,1
chr9,129374001,129375000,1000,*,17605,0,0,1
chr9,129375001,129376000,1000,*,17606,0,0,1
chr9,129377001,129378000,1000,*,17607,0,0,1
chr9,129486001,129487000,1000,*,17608,0,0,1
chr9,129987001,129988000,1000,*,17609,0,0,1
chr9,130159001,130160000,1000,*,17610,0,0,1
chr9,130160001,130161000,1000,*,17611,0,0,1
chr9,130330001,130331000,1000,*,17612,0,0,1
chr9,130331001,130332000,1000,*,17613,0,0,1
chr9,130370001,130371000,1000,*,17614,0,0,1
chr9,130374001,130375000,1000,*,17615,0,0,1
chr9,130477001,130478000,1000,*,17616,0,0,1
chr9,130497001,130498000,1000,*,17617,0,0,1
chr9,130516001,130517000,1000,*,17618,0,0,1
chr9,130517001,130518000,1000,*,17619,0,0,1
chr9,130547001,130548000,1000,*,17620,0,0,1
chr9,130548001,130549000,1000,*,17621,0,0,1
chr9,130565001,130566000,1000,*,17622,0,0,1
chr9,130567001,130568000,1000,*,17623,0,0,1
chr9,130571001,130572000,1000,*,17624,0,0,1
chr9,130640001,130641000,1000,*,17625,0,0,1
chr9,130661001,130662000,1000,*,17626,0,0,1
chr9,130679001,130680000,1000,*,17627,0,0,1
chr9,130690001,130691000,1000,*,17628,0,0,1
chr9,130692001,130693000,1000,*,17629,0,0,1
chr9,130742001,130743000,1000,*,17630,0,0,1
chr9,130743001,130744000,1000,*,17631,0,0,1
chr9,130830001,130831000,1000,*,17632,0,0,1
chr9,130890001,130891000,1000,*,17633,0,0,1
chr9,130922001,130923000,1000,*,17634,0,0,1
chr9,130954001,130955000,1000,*,17635,0,0,1
chr9,130965001,130966000,1000,*,17636,0,0,1
chr9,130966001,130967000,1000,*,17637,0,0,1
chr9,131012001,131013000,1000,*,17638,0,0,1
chr9,131013001,131014000,1000,*,17639,0,0,1
chr9,131085001,131086000,1000,*,17640,0,0,1
chr9,131102001,131103000,1000,*,17641,0,0,1
chr9,131154001,131155000,1000,*,17642,0,0,1
chr9,131155001,131156000,1000,*,17643,0,0,1
chr9,131171001,131172000,1000,*,17644,0,0,1
chr9,131182001,131183000,1000,*,17645,0,0,1
chr9,131183001,131184000,1000,*,17646,0,0,1
chr9,131218001,131219000,1000,*,17647,0,0,1
chr9,131219001,131220000,1000,*,17648,0,0,1
chr9,131315001,131316000,1000,*,17649,0,0,1
chr9,131418001,131419000,1000,*,17650,0,0,1
chr9,131450001,131451000,1000,*,17651,0,0,1
chr9,131452001,131453000,1000,*,17652,0,0,1
chr9,131453001,131454000,1000,*,17653,0,0,1
chr9,131486001,131487000,1000,*,17654,0,0,1
chr9,131549001,131550000,1000,*,17655,0,0,1
chr9,131581001,131582000,1000,*,17656,0,0,1
chr9,131644001,131645000,1000,*,17657,0,0,1
chr9,131710001,131711000,1000,*,17658,0,0,1
chr9,131790001,131791000,1000,*,17659,0,0,1
chr9,131843001,131844000,1000,*,17660,0,0,1
chr9,131872001,131873000,1000,*,17661,0,0,1
chr9,131873001,131874000,1000,*,17662,0,0,1
chr9,131936001,131937000,1000,*,17663,0,0,1
chr9,131938001,131939000,1000,*,17664,0,0,1
chr9,131939001,131940000,1000,*,17665,0,0,1
chr9,131940001,131941000,1000,*,17666,0,0,1
chr9,131941001,131942000,1000,*,17667,0,0,1
chr9,132099001,132100000,1000,*,17668,0,0,1
chr9,132114001,132115000,1000,*,17669,0,0,1
chr9,132145001,132146000,1000,*,17670,0,0,1
chr9,132146001,132147000,1000,*,17671,0,0,1
chr9,132175001,132176000,1000,*,17672,0,0,1
chr9,132176001,132177000,1000,*,17673,0,0,1
chr9,132244001,132245000,1000,*,17674,0,0,1
chr9,132245001,132246000,1000,*,17675,0,0,1
chr9,132250001,132251000,1000,*,17676,0,0,1
chr9,132312001,132313000,1000,*,17677,0,0,1
chr9,132331001,132332000,1000,*,17678,0,0,1
chr9,132382001,132383000,1000,*,17679,0,0,1
chr9,132388001,132389000,1000,*,17680,0,0,1
chr9,132404001,132405000,1000,*,17681,0,0,1
chr9,132427001,132428000,1000,*,17682,0,0,1
chr9,132565001,132566000,1000,*,17683,0,0,1
chr9,132586001,132587000,1000,*,17684,0,0,1
chr9,132597001,132598000,1000,*,17685,0,0,1
chr9,132598001,132599000,1000,*,17686,0,0,1
chr9,132647001,132648000,1000,*,17687,0,0,1
chr9,132935001,132936000,1000,*,17688,0,0,1
chr9,133028001,133029000,1000,*,17689,0,0,1
chr9,133308001,133309000,1000,*,17690,0,0,1
chr9,133320001,133321000,1000,*,17691,0,0,1
